idUser,idGame,isRecommended,hoursOnRecord,hoursAtReviewTime,purchaseType,datePosted,receivedFree,reviewText,numFoundHelpful,numFoundFunny,numComments
515,28,true,835.7,743.6,direct,2020-06-14T23:20:21.876Z,false,Earum aut nihil et. Iusto et nihil. Adipisci laborum dolor temporibus fugit fuga. Saepe necessitatibus ducimus rem. Assumenda ut nihil voluptatem reprehenderit esse. Et suscipit et nam expedita atque non voluptas perferendis.,353,572,95
456,28,false,2019.8,940.5,key,2020-05-20T07:29:20.497Z,false,Et omnis dolor quos labore. Fugiat molestiae et maiores possimus minima facere ut quasi minus. Eos corporis nisi rem magni.,797,565,89
710,28,false,1055.2,54,key,2020-06-02T17:47:18.123Z,false,Aut eligendi non voluptates dolores voluptas quas. Eos qui ea modi. Itaque possimus ipsam vel.,651,708,8
127,28,false,748.5,540,key,2020-05-22T10:29:00.624Z,false,Laboriosam aperiam ipsum qui. Consequuntur inventore omnis veniam quaerat iure. Cum quae facilis aperiam aliquid nemo. Autem a nostrum est ducimus perferendis autem. Natus alias eum sint culpa aut adipisci. Cumque quia iusto. Alias debitis exercitationem id quam minima. Odit deleniti eius consequatur aut ipsam cupiditate consequatur beatae numquam. Velit vel pariatur et. Nulla fuga numquam natus. Necessitatibus quia dolorem recusandae omnis porro consequatur.,107,790,40
144,28,false,1190.3,510.5,direct,2020-06-02T22:55:43.812Z,false,Blanditiis minus qui rerum. Qui modi nobis iusto dolor voluptas soluta. Provident rem placeat voluptas fugiat velit debitis nobis.,461,338,21
554,28,true,2110.2,244.5,direct,2019-09-30T01:31:31.221Z,false,Amet consequuntur et. Voluptas voluptates aliquam aliquam. Doloribus corporis perferendis veniam. Beatae consequatur porro voluptatem praesentium omnis cumque fugit. Rerum aut et. Sapiente et neque fuga ut voluptates. Id eos omnis laudantium placeat vitae soluta rerum perferendis. Aut molestiae molestiae ducimus ut vitae ut quia eligendi dolore. Et quis id aliquid nobis quas. Commodi quae quis delectus error est. Perferendis rem et dolores perspiciatis et adipisci harum sint. Dolores praesentium dolores. Libero et mollitia voluptatibus ducimus consequatur neque.,570,783,26
124,28,false,124.1,102.5,key,2020-03-05T16:52:10.342Z,false,Provident aut et illum nisi fuga sit voluptatem. Non nesciunt rerum. Est nihil et reiciendis est quas sed.,174,77,96
497,28,true,1227.6,377.8,direct,2020-06-10T20:50:49.489Z,false,Reiciendis aperiam repudiandae minus qui ipsam qui dolores voluptatem. Molestiae odio explicabo aliquam mollitia quis debitis. Quam dolorem quae et quam alias aliquid vero. Voluptatum explicabo ut nulla blanditiis ullam omnis similique eligendi. Fuga maxime tenetur sint quibusdam. Est numquam dolorem. Cupiditate quidem veritatis veritatis occaecati. Quis consectetur maiores optio architecto omnis. Eligendi libero quaerat animi iure provident qui. Totam iure rerum sint eligendi repellendus dolorum. Aut saepe maiores omnis quas atque. Recusandae dolores voluptas.,470,133,23
726,29,true,3355.8,2376,key,2020-06-18T04:12:37.197Z,false,Nemo impedit officia. Voluptatum totam minus accusantium doloremque. Maxime sunt quia culpa necessitatibus doloribus aspernatur eum numquam perspiciatis. A perferendis fuga. Magnam laborum nihil. Soluta minima maiores molestias nam nihil sequi voluptatem. Nihil veritatis distinctio culpa. Dolores pariatur eius aspernatur et quia. Distinctio asperiores aut quia soluta amet et. Nam dolor id. Consequatur aspernatur aut ullam accusamus quidem voluptas nostrum et sint. Ipsum temporibus atque illum et dolor culpa. Tempore repellendus vel vel. Quisquam ut labore. Rerum autem numquam ad totam sit porro vel minus.,464,272,45
362,29,true,1859,697.3,key,2019-11-17T15:24:05.674Z,false,Rerum expedita itaque reiciendis porro modi. Est aperiam voluptatem ea laudantium. Voluptas ad aspernatur. Numquam molestias voluptas est. Architecto dolores debitis sit officia blanditiis harum ipsa. Aut non quia asperiores animi omnis vero laudantium.,580,4,78
586,29,true,1516.9,1204.6,key,2020-02-16T23:31:27.898Z,false,At temporibus magnam aut nisi maiores esse iure voluptatem dolorum. Ducimus itaque cum ex sunt iste qui modi quo. Dolorem sit et cupiditate sed facere minus harum ut. Ex eligendi nemo qui qui dolor voluptas. Voluptas laudantium rerum ut molestiae iure. Voluptatibus mollitia rerum quia neque minima laboriosam. Repellat rem ea vero neque omnis officiis nesciunt sit in. Illum quidem adipisci quia neque eius ex. Impedit ab ipsam consectetur molestiae dolorem et aliquid. Nisi ut sapiente occaecati ullam aut eius eum consequuntur. Dolor qui ipsam.,650,418,9
525,29,false,1443.4,94.5,key,2020-06-17T06:37:03.624Z,false,Veniam consequuntur aut repellat. Consectetur odio magnam enim doloribus qui aperiam ea. Eligendi quo voluptate. Aliquam aut corrupti repellendus sit. Saepe excepturi et velit et modi sequi nulla non. Et reprehenderit a officia veniam dolor quia sint neque. Eos ea cupiditate dolore ut debitis nostrum cupiditate ut. Nostrum dolores ut quam dolor excepturi sed ipsum exercitationem non. Fuga consequatur unde eos voluptate porro reiciendis quo. Sint sit velit officia in et nesciunt nemo voluptatem quod. Enim iure tempora qui aperiam. Quis et est minima. Ad culpa facilis nulla quo quasi est necessitatibus nobis. Cumque itaque distinctio. Omnis sunt sed sed voluptatem voluptatem et tenetur.,129,2,40
578,29,true,817.4,242.4,key,2020-03-16T10:58:01.639Z,false,Quis et rerum eos temporibus. Tempore numquam est rerum et hic nam. Impedit reprehenderit voluptates. Sunt veniam doloremque nihil voluptatibus numquam. Dolorem ut quia rerum reprehenderit temporibus quia culpa. Perspiciatis ad corrupti sit dolorem harum ea nihil rerum qui. Voluptas voluptatibus omnis repellat soluta necessitatibus voluptatem et eos est. Laboriosam sunt quia sit reiciendis facere magni non. Quo et cumque quidem soluta necessitatibus accusamus blanditiis. Ipsa sed tempora ratione nihil ullam aut. Tenetur dolores quia. Quidem occaecati provident. Et reprehenderit quia. Animi reprehenderit voluptate perferendis qui officia est soluta ut occaecati. Tenetur omnis rerum id eos numquam eos ipsa ipsam eum.,118,152,18
734,29,false,1986.3,839,key,2020-06-13T22:42:41.194Z,false,Ratione omnis debitis vitae dolor velit. Quis laboriosam dolor. Velit voluptatem hic ut beatae illum magnam doloribus. Aut quis eaque et sit ipsa sed minima. Dignissimos et porro. Qui nihil et optio mollitia. Esse non accusantium reiciendis enim voluptatem est quod dolor vero. Ratione veniam dolor. Corporis molestiae voluptas consequatur sunt. Itaque aut sunt et enim maxime qui. Fugit et nihil et ut explicabo at nemo et. Minus aspernatur molestiae libero doloribus aut. Illum sapiente voluptate placeat laudantium ut rerum cumque.,656,183,9
80,29,true,918.5,688.6,direct,2020-06-17T01:40:46.903Z,false,Et deleniti provident dignissimos consequatur consequatur aut ipsa atque. Odit eligendi accusantium sed et vero. Dolorem optio quae tempore. Aliquam quo nihil aut. Quia in at et provident inventore doloribus libero eius. Dolore nostrum repellendus quaerat doloribus. Dolores optio aut nesciunt. Dolorem ut nostrum. Eligendi quis possimus velit tenetur voluptatem dolorum. Et labore at et. Repellendus repudiandae sit dolorem consequatur et dolores neque quas ut. Laboriosam ipsa quos. Est voluptas dignissimos nulla libero iusto minus et omnis. Id praesentium assumenda dolorem dolores nesciunt eaque qui recusandae provident.,732,265,16
323,29,true,1265.3,524.8,key,2019-08-01T14:37:14.603Z,false,Inventore nobis ut. Optio dolores excepturi reiciendis deleniti. Temporibus mollitia maiores in ad cum. Qui assumenda quia expedita cupiditate et sint eum eius. Laboriosam et neque accusantium quaerat deserunt quia modi. Quae accusamus sint earum esse.,737,671,68
197,29,true,986.7,967,key,2020-06-06T23:12:56.115Z,false,Assumenda autem aspernatur. Recusandae aut sit expedita delectus. Non expedita doloremque. Illo ut quod atque. Velit explicabo dolorem voluptas molestiae aut eveniet aut. Vel nostrum et ratione culpa pariatur culpa sed incidunt. Magni error quia molestiae excepturi est qui voluptatem non atque. Sit non vero. Explicabo quia voluptatem et dolor. Ea sint eos vero voluptatem unde veniam ab alias. Blanditiis quasi impedit laborum. Fugiat soluta et cupiditate sit. Nisi numquam expedita vel ut molestiae.,86,380,9
661,29,true,1337.7,1108.6,direct,2020-05-30T07:32:26.115Z,false,Quia et quae corrupti debitis officia nostrum. Enim itaque at voluptas culpa aliquam. Facilis harum et inventore quas quae aliquam qui asperiores quis. Doloremque cumque consequuntur optio rerum. Esse quo fugiat iusto accusamus repellendus. Doloremque necessitatibus perspiciatis autem. Voluptatem porro sit reiciendis aliquid vel laudantium. Quis odio sint neque nam aperiam corporis. Architecto rerum velit est. Aperiam ratione voluptatem dicta. Sed velit consequatur accusamus dolorem qui dolor assumenda. Aliquam et sed quia error. Voluptatum et praesentium aliquam nostrum. Ut tenetur tempore dicta. Repudiandae asperiores unde quia.,380,258,64
528,30,false,3893.1,486.8,direct,2020-06-06T12:40:38.018Z,false,Unde nisi dolores. Quas voluptas qui architecto ut ratione voluptatem numquam ullam repellendus. Ut architecto minus aut et voluptas eum. Rem quia voluptate sint quos. Debitis et et qui sed omnis ea qui omnis. Sit aspernatur vel. Eaque qui id. Occaecati non unde. Nobis soluta eaque qui nulla autem maiores eius neque corporis. Sunt illo illo blanditiis voluptas sed rerum laudantium accusamus. Reiciendis quae architecto error est qui.,347,747,69
17,30,false,955,259.4,key,2020-06-04T23:19:28.091Z,false,Molestiae error iure porro ducimus quae. Vel ad ratione cum. Qui nam libero consequuntur fugit perferendis exercitationem illo ut. Tempora quisquam eveniet. Corrupti et non voluptatem illum dolor omnis similique ut rem. Omnis cumque reprehenderit architecto et. Recusandae odio voluptatibus at qui qui. Commodi dolorem dolorum rem. Ipsa odio magnam quam. Sequi officiis molestiae saepe molestiae et est et. Error a ducimus non qui ullam quibusdam nisi. Sit tempore ratione. Repellat fugiat qui cupiditate impedit laborum illum est. Aut illo ut laboriosam. Adipisci et quod et quidem sit. Quas animi velit harum.,186,598,86
259,30,true,1326.4,400.5,direct,2020-06-11T05:35:41.903Z,false,Rerum atque ad est. Nulla aperiam sunt nesciunt est et. Quia ut dolor. Repudiandae nesciunt architecto numquam rerum in sed. Blanditiis iure assumenda quia tempore corrupti inventore aut at.,175,423,62
296,30,false,3384.2,1965.2,direct,2020-05-24T16:42:20.717Z,false,Minus nulla voluptas quia ipsam quas et dolores numquam alias. Qui sed deleniti et dolorum dicta nam et saepe consequatur. Eos nihil nobis est atque. Ut sed incidunt dolor sit. Et nesciunt velit molestias. Totam quaerat iste nostrum totam dolor atque assumenda. Voluptas neque assumenda qui vel. Cum sint aspernatur distinctio ipsam ab officia. Minus optio sed ut. Quia rem est ab.,534,197,36
280,30,true,3128.1,137.1,key,2019-09-17T16:39:19.755Z,false,Saepe quam enim quaerat maiores iste dignissimos repudiandae. Sapiente voluptatum cumque nemo quia omnis. Libero sit aut voluptate. Libero sunt quia vero similique voluptatibus expedita non.,554,210,8
722,30,true,2095.8,398.5,key,2020-05-25T07:42:51.903Z,false,Dolor ipsa minus eius occaecati quia voluptas minima nihil. Voluptas quis aspernatur aliquid et et at dolor nam. Et eos dignissimos consequatur necessitatibus totam. Delectus assumenda voluptatem quis. Et voluptate dignissimos quisquam earum magni doloremque iure minima alias. Est deleniti quis amet. Reprehenderit porro numquam porro autem quaerat repellendus dolor adipisci. Vel molestias similique ut. Quod harum et recusandae ab totam. Ut harum porro eum. Ut debitis modi placeat exercitationem quam provident enim. Dignissimos ut suscipit dolorem vel autem amet qui.,539,543,85
96,30,true,1296.2,413.8,direct,2020-05-22T08:36:02.996Z,false,Architecto explicabo ab impedit. Quis dolorem optio quos illo alias. Cumque et quo. Id doloribus iusto facere commodi id vel quidem alias.,585,743,27
703,30,true,3334.4,166.7,key,2020-06-04T20:48:07.634Z,false,Quidem voluptatum et doloribus inventore fugit recusandae laborum et. Dolores libero ut sit. Consectetur dolor alias illo aut et est. Alias laudantium et. At qui et alias possimus quia temporibus ipsam dolor. Cupiditate ut in aut et rerum.,726,769,32
358,30,false,3717.3,2624.1,key,2020-05-23T01:52:38.067Z,false,Aut accusamus saepe sed. Qui sunt dolorem sint sit placeat dolor hic provident tenetur. Qui beatae iure quos quae laudantium rem ut consequatur. Autem et illo repellendus magnam. Consequatur eum tenetur. Atque eveniet aut sed velit repudiandae. Fuga delectus ut qui harum earum consequatur non. Ipsa dolorem ut quis delectus quisquam quibusdam sed praesentium voluptas. Cumque porro et impedit voluptatem pariatur. Quod ad quis cumque omnis explicabo.,111,367,61
55,30,false,2213.8,291.3,direct,2020-06-08T22:26:38.273Z,false,Harum quos sapiente. Sed tenetur ipsa. Optio quaerat molestias voluptatem. Et amet id ad dicta et. Dolores itaque sed cum dolores quidem consequuntur sunt. Et sed voluptates et praesentium debitis. In non consequuntur impedit est. Dolores dignissimos et non sunt dolorem omnis. Sequi odio corrupti harum provident nostrum odio et. Velit aliquid aspernatur aut sed. Est laborum qui numquam voluptatem mollitia. Sit non fugit odit quis occaecati velit non odit error. Odit deserunt aut nisi quo suscipit animi numquam illo.,646,80,99
524,31,true,3125.2,1273.5,direct,2020-05-26T01:06:07.294Z,false,Aut id repellendus est reiciendis delectus et eius earum. Delectus eos odit illo optio. Minima laudantium blanditiis distinctio quod rerum voluptas quaerat. Quod aut rerum commodi alias modi ut rem. Nulla voluptatem natus ex. Tempora quia debitis mollitia. Tempore numquam dolorem ut qui odio. Ad laborum quas ratione. Reiciendis sed doloribus ut excepturi voluptatum sunt non. Id eveniet ratione veritatis dolore dolor aut. Maxime minima accusamus at corporis nobis eveniet in. Aut repellendus laborum velit maxime sed. Omnis odit ea enim provident corrupti. Sequi vel et est magnam.,760,384,51
458,31,true,759,483.5,key,2020-05-22T16:28:02.465Z,false,Iure voluptatem delectus quia qui. Maxime enim officiis ea in officiis cupiditate. Velit iusto itaque beatae soluta quisquam alias iusto non. Asperiores optio placeat quae aut ut. Dolorem molestiae et sint facere. Exercitationem sed non. Eos suscipit doloremque iure et ea molestias. Quidem nihil dolorum aperiam in vel et quaerat qui. Dignissimos voluptatibus ut quae ducimus assumenda architecto fugiat. Quaerat quo sequi officiis asperiores aut aut sit. Voluptate expedita et et et pariatur. Quaerat blanditiis velit veniam autem dolores. Numquam ex minima suscipit incidunt quidem vero. Ea quo non dolore sunt optio unde doloribus. Quia recusandae ut ut.,72,278,52
668,31,true,2333.5,227,key,2020-06-13T09:00:11.512Z,false,Dignissimos sunt alias. Rerum accusamus voluptatem tempora tenetur est blanditiis voluptas quaerat aut. Voluptatem illo ex perspiciatis harum illum. Quisquam quis aut et doloremque totam quibusdam. Quis aut itaque ut veniam. Molestiae dolor iusto minima tempore. Ut quis labore quasi nisi eum architecto cumque reiciendis magnam. Sit et voluptates in dolore. Sit expedita natus quis animi sed consectetur blanditiis. Repudiandae numquam dicta quia accusantium. Aliquid eum fugiat repellat nihil sed. Itaque tempore perferendis velit sed voluptates veniam accusamus quisquam quibusdam. Sit sequi corporis iste ipsum possimus laborum atque.,545,163,41
562,31,false,917.6,886.1,key,2019-12-19T01:33:37.853Z,false,Hic et necessitatibus doloribus molestias voluptatibus. Enim at repellat maxime aut. Ullam neque quae qui. Illum ut fuga nisi eum molestiae excepturi ut qui et. Dicta amet incidunt illo dolor et sed est molestias autem. Debitis consequatur dolores. Nulla aut dolorum eos ullam fugit reprehenderit odio ut. Sint quaerat quisquam nisi doloremque voluptates quia id. Necessitatibus vitae et asperiores officiis excepturi. Beatae maiores eos. Commodi fuga asperiores neque enim ipsa praesentium ut corporis expedita. Officiis assumenda adipisci dolorum sit vitae. Et enim repellendus laudantium at pariatur soluta eos maxime omnis. Placeat sed non saepe est dolorum sequi ut aut.,232,40,12
299,31,true,13.9,12.5,key,2020-06-01T06:38:22.869Z,false,Sequi vel magnam ea quo. Accusantium qui sed. Et facere quia vel. Perspiciatis earum error. Eum aut nostrum quis atque sint enim. Quisquam sed qui rerum impedit. Modi sapiente ipsum velit. Recusandae voluptatem nesciunt hic eius nisi aut deserunt. Rem ut cumque unde ea velit praesentium. Autem suscipit qui non provident ducimus sequi.,737,541,44
321,31,true,1534.1,1143,direct,2020-06-16T05:14:13.186Z,false,Modi magnam blanditiis et odit et molestiae. Aut ut neque natus tenetur. Enim et sit nemo dolorem. Occaecati debitis optio inventore qui sequi veniam. Sapiente in quos. Quia quibusdam at animi mollitia voluptatem reiciendis earum eos rem. Sint vitae beatae iste. Placeat consequatur pariatur ducimus. Commodi error voluptas pariatur temporibus optio quia eaque. Est tempora minima hic sed. Harum esse hic sapiente neque quisquam tenetur quas mollitia. Ut soluta voluptas commodi quo dolores. Sed et reiciendis.,433,628,29
7,31,false,2082.3,569.7,key,2020-06-12T01:57:42.222Z,false,Architecto in facilis beatae atque porro vel esse impedit consequatur. Nostrum atque amet dolor natus adipisci non et quisquam. Laboriosam aut sequi suscipit porro velit est maxime recusandae. Voluptatem sit sit et exercitationem aliquid. Sed dolorum ea consectetur. Provident tempora voluptatem. Et commodi aspernatur ea. Nemo fugit consequatur occaecati odio ea assumenda consequatur occaecati ducimus. Natus quae ea odit ut est alias culpa cumque. Ipsum aut sit quia id sapiente dolore consequatur omnis dolorem. Doloremque nihil voluptatum. Et repellendus sint.,422,513,33
500,31,false,264.2,170.3,direct,2020-05-21T04:59:38.052Z,false,Laborum voluptatem impedit similique. Dolor modi vitae sed qui qui explicabo neque dolor fugit. Quis eius voluptatem consequatur ea eum corporis. Ut et dicta odio tenetur eum sapiente aut quisquam.,416,549,31
151,31,true,394.3,220.2,direct,2020-02-27T06:44:10.767Z,false,Modi voluptates cupiditate sint exercitationem. Deserunt laudantium cupiditate qui in ea quod nostrum est. Rerum ipsa cum. Excepturi eveniet in et nulla. Ipsum voluptas et sunt dolorum exercitationem id voluptatibus. Consequuntur provident nam non maxime ullam quia quia sunt.,39,378,1
689,31,true,2295.8,1689.3,key,2020-05-25T11:44:10.007Z,true,Atque aperiam et dolorem voluptas delectus eligendi asperiores eius. Iusto est perspiciatis. Consequuntur blanditiis repellat ut quia rerum modi placeat quis quod. Harum facere voluptatem quaerat. Non praesentium voluptatem quaerat id itaque illo incidunt fugit autem. Et sit accusantium dolor nihil dolorem ratione et non doloremque. Voluptas voluptatem nulla animi aut totam quia. Et nulla voluptatem modi sed nobis. Inventore molestias quia. Ab nisi et. Recusandae aut dolor rerum delectus officiis dolorem autem omnis nesciunt. Non veritatis dicta. Optio inventore quo qui libero nisi aut eius accusantium corporis.,90,660,9
1,32,true,733.4,224.2,key,2020-05-29T07:40:59.897Z,false,Quo eaque et corporis autem aut autem consequuntur. Vitae in rerum tempore deserunt est. Aut eius autem qui. Impedit sunt nulla aut doloribus suscipit non vitae rerum.,428,161,24
594,32,false,1263.3,72.4,key,2020-01-11T02:53:38.233Z,false,Magni corrupti voluptatem repudiandae doloremque. Maiores impedit odio molestiae magni. Nobis consequuntur non id sit est. Aliquam quos rem magnam voluptates consequuntur fugit non. Nesciunt voluptatem cupiditate dicta. Quasi voluptatum qui natus.,568,14,79
139,32,true,2115.8,927.5,key,2019-10-27T10:01:59.300Z,false,Harum omnis et fuga. Excepturi eveniet optio voluptatem ut voluptas enim quo. Eaque et fugiat asperiores reprehenderit voluptatibus est. Molestias veritatis sed doloribus ipsam et vero laborum nulla. Ducimus debitis dolores aut incidunt ut. Velit voluptates magni. Minus corrupti eius numquam sed. Dolorum rem veritatis libero autem quam nemo quis. Quos id excepturi. Perferendis voluptatibus consequatur in maiores quis velit magnam et. Repudiandae quae expedita corporis laborum. Fugit ut corrupti optio officia est facilis. Quis ex eos aspernatur sint sapiente laboriosam minima a dolor. Qui et et ut in asperiores.,375,0,71
385,32,true,2321.7,2237.7,key,2020-05-12T12:39:05.924Z,false,Vero qui eum blanditiis vero recusandae fugiat nesciunt suscipit. Consequatur amet deleniti nemo dolores voluptates. Soluta cumque necessitatibus cumque voluptatem iste eius qui. Nobis autem dolor eaque tempora. Et dignissimos ex eaque. Occaecati aliquid tenetur placeat. Minus totam aut sunt. Nostrum velit dolorum est temporibus recusandae aut. Ipsam autem illo aut in autem vel dolorem provident occaecati. Rerum facilis et. Tempore soluta aut et eligendi. Est beatae totam minus eius commodi officia. Molestiae voluptas autem reiciendis voluptate necessitatibus natus tempora est necessitatibus. Neque vel enim eum est illo aliquam.,152,450,98
59,32,false,2873.5,1539.5,key,2020-03-17T21:12:15.032Z,false,Corrupti et voluptatem laudantium voluptates cumque possimus omnis quasi nisi. Illo dolorum odio consequatur sunt. Fugit totam natus omnis ipsum dolorem. Repellendus dignissimos nihil occaecati. Exercitationem aut ipsum et.,490,751,89
373,32,true,441.5,20.6,direct,2020-06-13T02:02:17.228Z,false,Nulla blanditiis iusto deserunt ab. Itaque natus assumenda. Perspiciatis magni mollitia. Eligendi cum ut laborum. Aperiam ipsum aperiam explicabo rerum sunt voluptates ut impedit fugiat.,48,730,40
216,32,true,484.8,185.3,direct,2020-06-13T22:35:54.741Z,false,Aperiam quam eos ea provident ullam autem facilis. Non quia deleniti non. Odit nobis accusantium cupiditate enim dicta qui excepturi ea repudiandae. Et aut nihil suscipit dignissimos et ipsa dolores eos sunt. Repellat et provident. Recusandae minima eius quod non quas tempora odio voluptatum. Aut occaecati nulla repudiandae quis voluptas necessitatibus blanditiis. Beatae sed vero et laborum blanditiis dolorem suscipit. Optio voluptates dolores dicta vitae nulla architecto fugit ex et. Ut accusantium ut aut odit autem. Aut necessitatibus sit est suscipit et. Temporibus nesciunt eaque dolores. Quia possimus et accusantium fuga facilis nihil cupiditate corporis.,590,253,44
444,32,false,1308.3,667.6,direct,2020-05-21T16:48:53.616Z,false,Ex sed cum distinctio repudiandae odio molestiae qui dolorum consequuntur. Voluptatem impedit consequatur. Suscipit accusamus veritatis eligendi corrupti qui expedita ex. Soluta ut aut minima tempora aut qui. Assumenda aliquam pariatur id magnam aperiam voluptatem sit sed adipisci. Consequatur minima voluptatum occaecati et consectetur ut dolorum optio cumque. Facilis impedit sunt non odit. Dolor itaque sunt magni ea qui repellat inventore dolor. Tempore repellat perferendis quisquam omnis quod incidunt et ea. Quasi doloribus delectus. Recusandae distinctio reprehenderit quia nesciunt sapiente quia expedita. Nemo adipisci commodi ratione. Alias magni iusto. Eos tempore voluptate vel eaque unde nostrum. Laudantium animi et ut facere sequi ut molestiae nobis. Et amet molestias.,729,667,92
66,32,true,3056.2,682.5,key,2020-05-30T00:08:49.279Z,false,Facere velit iure aliquid quidem voluptas vero vitae. Aut eaque et ipsum veniam officia laudantium sit optio. Asperiores quam qui ea dolorem ipsam. Et quia nisi aut blanditiis ea iste nulla ut. Inventore et nobis et ipsum eaque sunt assumenda aut. Animi ex incidunt quasi porro ut et. Saepe repellat voluptate placeat sed aut. Fugit fugiat tenetur quia temporibus cum sed ratione sunt rerum. Temporibus eius nam et ratione eos ullam. Quidem dignissimos esse et. Cupiditate impedit voluptatem fuga repellat voluptas et. Ad quibusdam eum rerum facere. Voluptatem et et repellendus vitae eveniet a consequuntur itaque.,647,64,54
483,32,false,3712,1615.6,direct,2020-06-06T21:34:56.383Z,false,Quae perspiciatis voluptatem. Consequatur reiciendis occaecati tenetur illum ad enim ullam qui. Ut facilis sit voluptatum earum quia. Iste ut neque sed nihil ut deserunt repudiandae id. Ut nisi odit.,388,757,54
611,33,false,3131,2212.2,direct,2020-06-16T10:42:54.766Z,false,Ut sit magnam sit minus quae omnis exercitationem qui sapiente. Similique accusantium perferendis perspiciatis rerum voluptas sunt doloribus laboriosam. Voluptas numquam sed. Maiores aut repellat perferendis voluptas praesentium molestias. Cumque dolores repellendus. Voluptas qui labore animi. Nisi aut aliquid sit excepturi consequatur. Consequuntur reprehenderit aut et sed ut labore qui ullam. Est ex molestiae qui. Temporibus quidem doloremque et. Id sapiente ut tempore. Consectetur et odit vitae iste suscipit sit. Laborum in facilis quia unde sit qui quidem commodi dolorem. Velit ab aut perspiciatis alias placeat molestias. Laborum voluptatem nisi accusantium velit error aut accusamus in. Aut quia dolorem quo unde nobis.,768,460,58
709,33,false,538.2,485.7,key,2019-11-03T23:27:22.712Z,false,Et aut provident accusamus velit quo necessitatibus dignissimos ut. Quia rerum ad voluptas accusamus accusantium. Omnis et sapiente eos ut non aut repellat. Commodi quo illum aliquam incidunt. Numquam odio repudiandae error sequi. Magni vitae mollitia consequatur sint laborum dolore neque voluptas. Voluptatem qui quo odit voluptas cupiditate. Nihil tempora magnam sit quam quisquam et ipsam. Voluptas magnam nihil perspiciatis non incidunt. Minus dolor aut sed voluptatibus provident quisquam. Quasi non facere atque similique non. Laborum dolorum quis impedit quis.,112,95,56
463,33,true,1704.1,275,key,2020-06-05T09:10:38.178Z,false,Suscipit sed maxime id. Dolorum illo aperiam a commodi. Qui voluptates iusto natus. Molestiae vitae rem dolor ut consequatur dolorum. Dolorem assumenda quis excepturi. A beatae deleniti quae fugit itaque voluptatibus. Et officiis architecto corporis in beatae. Voluptatem minus qui accusantium at. Nihil magni et consequatur vitae est quibusdam modi modi. Iste sint eos est aut ex odio et qui. Qui cumque pariatur dolorum. At non iusto nihil nam aut.,34,399,4
130,33,true,2459.2,2050,direct,2020-06-15T21:37:53.658Z,false,Minus dolorem illo molestiae ut debitis molestiae est quam. Consequatur sint possimus sunt. Distinctio non eum autem porro inventore. Et quia ipsam enim dolores in qui ducimus. Eos dolor est qui praesentium dolorem laboriosam voluptatem ipsa. Sunt veritatis veniam culpa rem aperiam natus fuga distinctio. Quo assumenda aut dolor perspiciatis repellat iste quis doloribus. Labore atque vero neque. Et quos veritatis ut quas at quia. Et suscipit consectetur. Tempore omnis dolore quas dicta omnis. Non rerum necessitatibus minima. Necessitatibus ea maxime sunt et vitae recusandae sit voluptatem dolores. Sint commodi quis harum consectetur. Ipsa omnis excepturi enim atque aliquid pariatur. Ad recusandae ut accusantium tempore nobis.,661,491,78
264,33,false,2602.4,2367.9,direct,2020-06-04T10:49:58.090Z,false,Illum ut ut eos rerum consequuntur possimus quis. Neque et voluptatem architecto quia ipsam aut enim. Quisquam animi autem quas suscipit. Earum qui fugit. Ratione et eius. Omnis minima vitae sit. Ad cum provident optio nesciunt aut est cupiditate dolorem non. Debitis assumenda pariatur aut et animi veniam eveniet nihil quod. Aut quibusdam omnis. Aut ab necessitatibus officiis sapiente vero doloribus quia. Consequatur non quidem quia rem modi adipisci velit omnis adipisci. Iste quod repudiandae repudiandae quae vel id saepe. Velit tempora eius sed quasi distinctio dolorem. Voluptas ab iusto qui laborum qui. Ut aut ut non et id voluptates autem aperiam. Animi saepe odio expedita dignissimos saepe eaque sit possimus.,736,521,62
377,33,true,3375,1295.4,key,2019-07-30T00:33:42.554Z,false,Modi aut vero itaque. Sit ea impedit ratione qui. Optio ut delectus et ea adipisci ut culpa quasi delectus. Laboriosam qui dolor. Sit non non amet recusandae consectetur. Ducimus maiores sapiente et. Eum qui sunt voluptates a dolore quasi. Dicta doloribus hic. Magnam harum quos dolor voluptate quaerat provident est nulla. Quo sunt ad occaecati ut.,128,483,0
743,33,false,1168.2,545.7,direct,2020-06-06T07:30:34.648Z,false,Qui dolorem odit magnam eum ratione quis hic voluptatem. Nesciunt ab facilis et eum exercitationem quod atque aliquam. Beatae omnis molestiae porro repellendus ratione enim aut. Magni ipsa vel vel nihil. Omnis quis corrupti consectetur soluta vitae.,90,10,49
697,33,true,2202.8,1278.7,key,2020-06-01T14:23:11.044Z,false,Error nobis hic. Nam et nesciunt quas. Omnis id nesciunt nulla doloribus illo autem aut nesciunt. Tenetur sint et laudantium molestias cum et explicabo itaque. Illo cum consequuntur quis nihil voluptatibus. Non rerum asperiores non sunt id temporibus. Consequuntur libero consequatur perspiciatis beatae rerum iusto doloremque id. Cumque rerum sunt consequuntur facere qui. Molestiae quia enim vero ut quis ea quia quo. Aliquid reiciendis possimus ex ut et quidem omnis sit consequatur. Sed ut a ea id quo error officia. Ut dolor quia consequatur non sint error eum. Maiores tempora impedit dolorum. In quod laudantium et. Sint ipsa velit cum ut non labore illo esse et. Enim unde molestias incidunt cumque.,785,396,63
